criando ST...
arquivo lido e ST construida em 0.083471 segundos
Possiveis operacoes do teste interativo:
minST, delminST, getST <chave>; rankST <chave>, deleteST <chave>, selectST <int>
CRTL-D para encerrar.
>>> #27236: 1
Grega: 3
Grego: 1
Gregory: 1
Gregos: 5
Grinaldas: 2
Guadiana: 2
Guardalhe: 1
Guardaſe: 1
Guarnecidos: 1
Gueos: 1
Guerra: 1
Guiador: 1
Guiados: 1
Guido: 2
Guimarães: 2
Guipuſcua: 1
Gutenberg: 27
Gutenberg-tm: 55
Gutenberg-tm's: 1
Guzarates: 1
Gõçaluez: 1
HAVE: 1
Ha: 8
Habita: 1
Harpias: 1
Hart: 2
He: 21
Hebrea: 1
Hebreo: 1
Hedio: 1
Heitor: 2
Hele: 2
Helesponto: 1
Helicona: 1
Hemiſperio: 2
Hemiſpherio: 1
Hemo: 1
Henrique: 2
Herculanas: 1
Herculano: 1
Herculeas: 1
Hercules: 1
Hereſias: 1
Hermo: 1
Heroas: 1
Heroe: 2
Heroes: 1
Hespanha: 1
Hesperidas: 1
Heſpanha: 1
Heſperia: 1
Heſperidas: 1
Heſperio: 1
Hiaſe: 1
Hieroſolima: 2
Himos: 2
Hiperionio: 1
Hircinia: 1
Hispalico: 1
Hispana: 1
Hispano: 4
Hispanos: 1
Hisperia: 1
Hispheria: 1
Hião: 2
Hiſpana: 1
Hiſperia: 1
Hiſtorias: 1
Ho: 1
Hocem: 1
Homero: 2
Homeros: 1
Homẽs: 1
Honra: 2
Honras: 1
Horoſtrato: 1
Horrendo: 1
However: 1
Hum: 55
Humana: 2
Huno: 1
Hyacintinas: 1
Hydalcham: 1
Hyeroſolima: 1
Hymeneo: 1
Hyperboreos: 1
Hypocrene: 1
Hypotades: 1
Hão: 1
Hũa: 13
Hũas: 1
Hũs: 15
I: 7
IF: 1
IMPLIED: 1
IN: 1
INCIDENTAL: 1
INCLUDING: 1
INDEMNITY: 1
INDIRECT: 1
IRS: 1
Ia: 97
Iactante: 1
Iano: 2
Iaos: 1
Iapeto: 1
Iapão: 1
Iaquete: 1
Iaz: 1
Iazmins: 1
Iaſque: 1
Iberia: 1
Iberinas: 1
Ibero: 1
Idade: 1
Idalios: 1
Idaſpe: 2
Idea: 1
Ideas: 1
Idolatra: 2
Idolatras: 1
Idololatra: 1
Idolos: 3
Ieſu: 2
If: 14
Igoalaua: 1
Igreja: 1
Igual: 1
Iguala: 1
Ilha: 28
Ilhas: 8
Iliricos: 1
Illustre: 1
Illuſtrado: 1
Illuſtre: 4
Imagem: 1
Imagina: 1
Imaginay: 1
Imigo: 1
Imitando: 3
Imitar: 1
Imperial: 1
Imperio: 8
Imploramos: 1
Impoſsibilidades: 1
Impreſſor: 1
Impreſſos: 1
In: 1
Inclinay: 1
Inclinão: 2
Inclita: 1
Incolas: 1
Incontinencia: 1
Inculta: 1
Inda: 3
India: 31
Indiana: 1
Indianas: 2
Indianos: 1
Indica: 1
Indicas: 1
Indico: 4
Indigetes: 1
Indo: 12
Induzidos: 1
Ines: 3
Infante: 1
Infantes: 2
Inferno: 3
Infieis: 1
Influio: 1
Influirâ: 1
Informa: 1
Informando: 1
Informarte: 1
Information: 5
Informação: 1
Inglaterra: 6
Ingles: 3
Ingleſa: 3
Ingleſas: 1
Ingleſes: 2
Ingres: 1
Inimiga: 2
Inimigos: 1
Injuria: 1
Injuriada: 1
Injuriado: 1
Injuriando: 1
Innumeros: 1
Inquiſição: 2
Intereſſe: 1
Internal: 1
International: 1
Interponda: 1
Inuentara: 1
Inuenção: 1
Inuerno: 3
Inès: 1
Inſinalo: 1
Inſiste: 1
Inſpira: 1
Inſtromentos: 1
Inſtrumentos: 1
Ioane: 6
Ioanne: 6
Iordão: 1
Iorge: 1
Ioue: 1
Ioão: 2
Ira: 3
Irey: 1
Irmaã: 1
Irmaãs: 1
Irmão: 1
Irmãos: 3
Irmãs: 1
Irão: 1
Ismael: 1
Ismaelita: 1
Ismar: 1
Isto: 7
It: 2
Itaco: 1
Italia: 4
Italianos: 1
Italico: 2
Italos: 1
Its: 2
Iuba: 1
Iudaico: 2
Iudea: 4
Iudita: 1
Iugo: 2
Iuleo: 1
Iulga: 2
Iulgando: 2
Iulgas: 1
Iulgão: 1
Iuliana: 1
Iuno: 3
Iuntamente: 1
Iuntas: 1
Iunto: 2
Iuntos: 1
Iupiter: 13
Iustiça: 2
Iâ: 1
Iſmaelita: 3
Iſrael: 1
Iſto: 11
Iſtro: 1
KIND: 1
LIABILITY: 1
LIABLE: 1
LICENSE: 2
LIMITED: 3
LUSÍADAS: 2
LVIS: 1
LVSIADAS: 2
La: 19
Lacedemonios: 1
Lacia: 1
Lactea: 1
Lacteo: 1
Lageia: 1
Lagoſta: 1
Lagrimas: 3
Lake: 1
Lamo: 1
Lampecia: 1
Lampetuſa: 1
Landroal: 1
Language: 1
Lançando: 1
Laos: 1
Lapia: 1
Lara: 2
Laranjeira: 1
Lariſſea: 1
Latina: 1
Latindo: 1
Latona: 3
Laua: 1
Laurando: 1
Lebre: 3
Lei: 4
Leiria: 2
Leis: 1
Lembrando: 1
Leoneſes: 1
Lepido: 1
Letea: 1
Leua: 2
Leuando: 3
Leuanta: 1
Leuante: 2
Leuantão: 1
Leuas: 1
Leuaua: 1
Leuaſſem: 1
Leucate: 1
Leucothôe: 1
Leuemente: 1
Leues: 1
Leuão: 3
Ley: 1
Lhas: 1
Lhe: 44
Lia: 1
Lianor: 2
Liberal: 1
Libitina: 1
License: 10
Lidia: 1
Lieo: 1
Ligeiros: 1
Limpas: 1
Limpha: 1
Linces: 1
Lindo: 1
Lioa: 1
Lionardo: 2
Liones: 1
Lioneſes: 2
Lira: 3
Lirio: 1
Lirios: 1
Lisboa: 11
Literary: 13
Liuonios: 1
Liurarſe: 1
Liuros: 1
Lião: 3
Liões: 3
Llhe: 1
Logo: 12
Logramos: 1
Londres: 1
Longe: 2
Longo: 1
Longos: 2
Lopez: 1
Lotharingia: 1
Loto: 1
Loureiros: 1
Lourenço: 3
Louro: 1
Lourẽço: 1
Louua: 1
Louuar: 1
Louuauão: 1
Louuor: 1
Louuão: 1
Lua: 1
Lugares: 1
Luis: 6
Lustrão: 1
Lusíadas: 3
Luzem: 1
Luís: 3
Luſi: 1
Luſiadas: 1
Luſitan: 1
Luſitana: 17
Luſitanas: 3
Luſitania: 5
Luſitania,com: 1
Luſitanicas: 1
Luſitano: 24
Luſitanos: 14
Luſo: 16
Luſos: 1
Luſtra: 1
Lybia: 2
Lycia: 1
Lyeo: 2
Lyoa: 1
Lyſa: 1
Lũa: 4
M: 6
M.D.LXXI: 1
MERCHANTIBILITY: 1
Macedonia: 1
Macedonio: 1
Machinas: 1
Madagaſcar: 1
Madina: 1
Madre: 1
Mafamede: 2
Mafoma: 1
Mafra: 1
Magalhães: 1
Magas: 2
Mageſtade: 1
Magno: 2
Magnos: 1
Magriço: 6
Mahamede: 3
Mahoma: 1
Mahometa: 4
Mahometico: 2
Maia: 1
Maio: 1
Maior: 1
Mais: 36
Mal: 1
Malabar: 8
Malabares: 5
Malaca: 3
Malaios: 1
Maldiua: 1
Malhas: 1
Maluco: 1
Mamelucos: 1
Mancebo: 1
Manda: 10
Mandados: 2
Mandalhe: 2
Mandar: 1
Mandarſe: 1
Mandas: 1
Mandaua: 1
Mandinga: 1
Mando: 2
Mandor: 1
Mandão: 1
Manhoſo: 1
Manjarona: 1
Manoel: 3
Mantuana: 1
Many: 1
Mançaide: 1
Manſamente: 1
Maos: 1
Maphamede: 1
Mar: 22
Maratonios: 1
Marauilha: 1
Marauilhas: 1
Marcello: 1
Marcio: 1
Marco: 1
Marcomanos: 1
Mares: 2
Mareão: 1
Maria: 3
Marinheiro: 1
Mario: 2
Maritimo: 1
Marrocos: 3
Marte: 24
Martes: 1
Martim: 1
Martinho: 1
Martio: 1
Martyris: 1
Mas: 228
Matando: 1
Matar: 1
Materia: 1
Matheus: 1
Matutinas: 1
Maumetana: 2
Maumetanos: 4
Mauorcios: 1
Mauorte: 5
Maura: 9
Mauritana: 1
Mauritanas: 2
Mauritania: 1
Mauritano: 4
Mauro: 7
Mauros: 1
Maçuà: 1
Maçuâ: 1
Maſsilia: 2
Maſtigão: 1
Maſtra: 1
Me: 13
Meca: 5
Mecom: 1
Medea: 1
Medicina: 1
Mediterrano: 2
Medonha: 1
Meduſa: 3
Melan: 1
Melciades: 1
Meliapor: 1
Melindana: 1
Melindano: 2
Melindanos: 1
Melinde: 6
Melique: 2
Melodia: 1
Mem: 1
Memoraueis: 1
Meneſes: 3
Menfis: 1
Menfitico: 1
Menon: 1
Menonio: 1
Menos: 1
Menão: 1
Menſageira: 1
Meotis: 1
Mercadoria: 2
Mercurio: 5
Merencorio: 1
Meroe: 1
Mestre: 1
Meta: 3
Meu: 1
Meyo: 1
Meſas: 1
Meſtre: 4
Michael: 2
Mil: 5
Milagre: 1
Milhor: 4
Milindano: 1
Mina: 1
Mincio: 1
Minerua: 2
Minha: 1
Minho: 1
Miniſtros: 1
Mir: 1
Miralmomini: 2
Mirtos: 1
Mission: 1
Mississippi: 1
Miſera: 1
Miſilhoẽs: 1
Mobile: 1
Mognificencia: 1
Mogor: 1
Mohometa: 1
Molher: 1
Molindana: 1
Molinde: 1
Molle: 1
Moloſo: 1
Mombaça: 7
Monarchia: 1
Mondego: 5
Moniz: 1
Monoel: 1
Monte: 1
Montes: 1
Monçaide: 7
Morcio: 1
Morfeo: 1
Morre: 1
Morrem: 2
Morrer: 2
Morte: 1
Morto: 1
Most: 1
Mostra: 2
Mostrada: 1
Mostrando: 1
Mostrara: 2
Mouate: 1
Mouauos: 1
Mouido: 1
Moura: 1
Mouro: 47
Mouros: 41
Mouſes: 1
Mozcarenhas: 2
Mozcate: 1
Moçambique: 5
Moçandão: 1
Moſcos: 1
Moſcouia: 1
Moſtra: 2
Moſtram: 1
Moſtrando: 3
Moſtrandolhe: 1
Moſtrandoſe: 1
Moſtrar: 1
Moſtraua: 1
Moſtraſe: 1
Muda: 1
Mudando: 1
Mui: 1
Muitas: 2
Muito: 4
Muitos: 8
Muluca: 1
Mundo: 8
Muy: 2
Muytas: 1
Muytos: 1
Muſa: 2
Muſas: 7
Muſica: 1
Muſicos: 1
Mynias: 2
Mãis: 1
Mãy: 1
Mõſtros: 1
Mûrice: 1
NEGLIGENCE: 1
NO: 2
NOT: 2
NOTICE: 1
Na: 59
Nabateas: 1
Nabatheos: 1
Nace: 2
Nacemos: 1
Nacerem: 1
Nacional: 2
Nada: 2
Nadando: 1
Nagoa: 1
Naiades: 1
Naira: 1
Naire: 1
Naires: 5
Nalgum: 1
Nam: 20
Namorados: 1
Nao: 8
Naos: 1
Napoles: 1
Naquelle: 5
Naquelles: 1
Narſinga: 4
Nas: 26
Natura: 4
Nauarro: 1
Nauegaçam: 1
Naufragios: 1
Nautas: 1
Nações: 1
Naſcem: 2
Ne: 1
Nearly: 1
Nectar: 1
Negarão: 1
Negocios: 1
Negros: 1
Negão: 1
Neires: 1
Nella: 1
Nellas: 4
Nelles: 2
Nem: 56
Nemeyo: 1
Nemeſis: 1
Nemos: 1
Nenhum: 8
Neptunina: 1
Neptuninas: 1
Neptunino: 2
Neptuno: 20
Nereidas: 3
Nereo: 4
Nerine: 1
Nero: 1
Nerêo: 2
Nestas: 2
Neste: 2
Neto: 1
Neuarra: 1
Neuegar: 1
Newby: 1
Neſta: 6
Neſtas: 2
Neſte: 9
Nhaya: 1
Nicolao: 2
Nilo: 8
Niloticas: 1
Nimfa: 1
Nimpha: 11
Nimphas: 18
Ninfa: 3
Ninfas: 1
Ninguem: 1
Nino: 1
Nisto: 1
Niſa: 2
Niſe: 1
Niſto: 1
Niſſo: 1
No: 76
Nobres: 1
Nobâ: 1
Nocturna: 1
Nocturno: 1
Noe: 1
Nojoſa: 1
Nomais: 1
Nome: 2
Nomes: 2
Nono: 1
Noronha: 2
Norte: 3
North: 1
Noruega: 1
Nos: 37
Notando: 1
Notauel: 1
Noto: 5
Noua: 3
Nouas: 1
Nouo: 3
Nouos: 3
Noutra: 1
Noutras: 1
Noutro: 1
November: 1
Noz: 2
Noſſa: 1
Noſſo: 1
Nuas: 1
Num: 8
Nunca: 9
Nuno: 9
Nã: 1
Nãa: 1
Não: 124
Nũ: 1
Nũa: 5
Nũca: 1
O: 348
OF: 10
OR: 6
OS: 4
OTHER: 1
OWNER: 1
Obedece: 1
Obedeceis: 1
Obedeceo: 1
Obedeceste: 1
Obidos: 1
Obras: 3
Obrigado: 1
Obrigados: 1
Obrigação: 1
Obî: 1
Obſeruão: 1
Occeano: 13
Occeoano: 1
Occidentais: 2
Occidental: 1
Occidente: 4
Occultos: 1
Oceano: 7
Octaua: 1
Octauiano: 1
Octauio: 1
Octauo: 1
Of: 1
Ogigia: 1
Oja: 1
Olha: 40
Olhando: 3
Olhay: 6
Olimpica: 1
Olimpo: 8
Omfale: 1
Ondas: 2
Onde: 70
Ondeão: 1
Ophir: 1
Opulenta: 1
Ora: 8
Orando: 1
Ordem: 1
Ordena: 1
Ordenação: 1
Ordinario: 1
Orientais: 2
Oriental: 5
Oriente: 19
Origem: 1
Orionte: 2
Oritia: 1
Orixa: 1
Orizonte: 4
Oriâs: 1
Orlando: 1
Ormuz: 4
Ornada: 1
Orpheio: 1
Orpheo: 1
Os: 167
Otomano: 2
Otono: 1
Ou: 38
Oula: 1
Ouliueira: 1
Ourique: 1
Outra: 8
Outras: 6
Outrem: 1
Outro: 19
Outros: 20
Ouue: 1
Ouuemos: 1
Ouuerão: 1
Ouui: 2
Ouuido: 1
Ouuindo: 5
Ouuio: 2
Ouuiolhe: 1
Ouuir: 1
Oução: 1
Ouſou: 1
Oſtras: 1
PARAGRAPH: 1
PG: 1
PGLAF: 1
PLEASE: 1
POSSIBILITY: 1
PRIVILEGIO: 1
PROJECT: 4
PROVIDED: 1
PUNITIVE: 1
PURPOSE: 1
Pacheco: 5
Pactolo: 1
Padecendo: 1
Padecerâ: 1
Pado: 1
Padre: 12
Pafos: 1
Pagão: 2
Paio: 1
Palas: 3
Palaura: 2
Palida: 1
Palma: 4
Palmas: 1
Palmeira: 1
Palmella: 1
Pam: 1
Panane: 1
Panchaia: 1
Pangaios: 1
Panico: 1
Panonios: 1
Panopea: 1
Pantea: 1
Paphia: 1
Para: 1
Paraiſo: 1
Parcas: 2
Parece: 2
Parecelhe: 1
Parecia: 1
Pareſce: 1
Parnaſo: 1
Partaſanas: 1
Parte: 4
Partem: 1
Partenope: 1
Parteſe: 1
Partia: 1
Participante: 1
Partido: 2
Partimonos: 1
Partioſe: 1
Partênope: 1
Parſeos: 2
Pata: 1
Patane: 1
Patanes: 1
Paulo: 5
Pay: 1
Pazes: 1
Paços: 1
Paſtor: 2
Paſſa: 2
Paſſada: 1
Paſſadas: 1
Paſſado: 2
Paſſam: 1
Paſſamos: 2
Paſſaram: 1
Paſſauão: 1
Pedelhe: 1
Pedimos: 1
Pedindo: 1
Pedro: 11
Pega: 1
Pegu: 1
Peito: 1
Pela: 11
Pelas: 4
Pelejay: 1
Peleo: 1
Pella: 8
Pellas: 5
Pellejar: 1
Pello: 5
Pellos: 1
Pelo: 8
Pelos: 6
Pendendo: 1
Penhor: 1
Peno: 2
Penſamentos: 1
Per: 2
Pera: 119
Peras: 1
Perde: 1
Perdendo: 1
Perdeo: 1
Perdão: 1
Pereira: 1
Pereiras: 1
Perfidias: 1
Pergunta: 1
Perguntalhe: 1
Perguntar: 1
Perigo: 1
Perigos: 1
Perillo: 1
Perimal: 3
Perineo: 2
Peristera: 1
Peritho: 1
Permiſſam: 1
Pero: 1
Perſa: 2
Perſas: 2
Perſeguem: 1
Perſia: 4
Perſias: 1
Perſico: 1
Petrea: 1
Peſalhe: 1
Peſandolhe: 1
Phaeton: 2
Phaetontea: 1
Phalaris: 1
Pheaces: 1
Phebe: 1
Phebo: 6
Philaucia: 1
Philipicos: 1
Philomela: 1
Philoſopho: 1
Philoſophos: 1
Phlegon: 1
Phormião: 1
Phrigios: 1
Picão: 1
Piedade: 1
Pifaros: 1
Piloto: 17
Pilotos: 3
Pilouros: 1
Pimenta: 1
Pindo: 1
Pinheiros: 1
Pintando: 1
Pintou: 1
Pintão: 1
Pios: 1
Pirata: 1
Piratas: 1
Pireira: 1
Pirene: 1
Pirro: 2
Piſando: 1
Plain: 2
Planeta: 3
Please: 1
Plinio: 1
Plutão: 1
Pobre: 1
Pode: 3
Podeis: 1
Podelo: 1
Podemos: 1
Podendo: 1
Poder: 3
Poderâ: 1
Poderão: 1
Podẽſe: 1
Poem: 8
Poeſia: 1
Pois: 32
Pola: 2
Polas: 4
Poleâs: 1
Policena: 1
Polidoro: 1
Polifemo: 1
Polifemos: 1
Polla: 2
Pollo: 2
Polo: 10
Polonios: 1
Polos: 2
Pombinha: 1
Pomona: 2
Pompeyo: 1
Pompilio: 1
Pomponio: 1
Ponde: 1
Pondera: 1
Pondo: 2
Pondâ: 1
Ponente: 2
Por: 171
Porem: 22
Porfião: 1
Poro: 1
Porque: 70
Portagueſes: 1
Portuegues: 1
Portuegueſes: 1
Portugal: 11
Portugues: 16
Portuguese: 3
Portugueſa: 12
Portugueſas: 2
Portugueſes: 20
Posto: 1
Pouca: 2
Pouco: 5
Pouo: 2
Pouoador: 1
Pouoaçoẽs: 1
Poſeram: 1
Poſeste: 1
Poſta: 1
Poſto: 11
Poſtos: 1
Poſſa: 1
Poſſam: 1
Poſſuida: 1
Poſſuireis: 1
Poẽ: 1
Prais: 1
Praya: 1
Prayas: 1
Praſſo: 1
Precedem: 1
Preceptos: 1
Preſago: 1
Preſo: 1
Preſos: 1
Primeiro: 2
Princepe: 2
Princeſa: 1
Princeſas: 1
Principalmente: 1
Principe: 13
Principio: 1
Prior: 1
Produced: 2
Produze: 1
Professor: 1
Progenie: 1
Progne: 1
Project: 83
Prometelhos: 1
Prometendo: 1
Prometeo: 2
Prometido: 1
Prometote: 1
Promontorio: 1
Prompto: 1
Promptos: 1
Propheta: 4
Propoſito: 1
Proteio: 1
Proteo: 2
Protheo: 2
Prouando: 1
Prouarião: 1
Prouincias: 1
Proſperamente: 1
Pruma: 1
Ptholomeo: 1
Ptolomeu: 1
Public: 1
Punhão: 2
Puras: 1
Purpureos: 1
Pyrene: 1
Pyrois: 1
Põeste: 1
Qoal: 1
Qua: 1
Quaes: 4
Quaeſquer: 1
Quais: 1
Qual: 35
Qualquer: 6
Quam: 2
Quando: 58
Quanta: 1
Quantas: 1
Quanto: 17
Quantos: 4
Quarto: 2
Quaſi: 4
Que: 809
Queas: 1
Quebrada: 1
Quedas: 1
Quedâ: 1
Queimaua: 1
Queimou: 1
Quem: 36
Quer: 3
Quereis: 2
Querendo: 1
Queria: 1
Quero: 3
Queu: 2
Queſempre: 1
Quilmance: 1
Quiloa: 3
Quinas: 1
Quinto: 2
Quirino: 1
Quis: 4
Quiſera: 1
Qut: 1
Quîloa: 1
READ: 1
REAL: 1
REFUND: 1
REMEDIES: 1
REPLACEMENT: 1
RIGHT: 1
Rainha: 6
Ramnuſia: 1
Ramos: 1
Rapto: 1
Raynha: 1
Rayos: 1
Razão: 2
Razões: 4
Reais: 1
Real: 1
Recebe: 4
Recebendo: 1
Receberdes: 1
Receberão: 1
Reciprocarſe: 1
Recolha: 1
Recolhe: 2
Recolhendo: 1
Recolheo: 1
Recreçem: 1
Recupêra: 1
Redistributing: 1
Redistribution: 1
Refrear: 1
Refucilar: 1
Refugio: 1
Refund: 1
Rege: 1
Regedor: 6
Regente: 1
Regia: 2
Regida: 1
Região: 1
Regulo: 1
Rei: 153
Reino: 55
Reinos: 8
Reis: 25
Relampados: 3
Release: 1
Religioſo: 1
Religioſos: 1
Remedios: 1
Remete: 1
Remiſſo: 1
Remouem: 1
Remouendo: 1
Rendendo: 1
Reno: 3
Repartenſe: 1
Repelim: 1
Replacement: 1
Reprouando: 1
Responde: 4
Respondem: 2
Restituidor: 1
Reuoluendo: 1
Reuoluidas: 1
Revenue: 1
Rey: 54
Reyno: 1
Reynos: 1
Reys: 1
Rezando: 1
Reſponde: 1
Reſpondeo: 1
Reſtaurem: 1
Reſucitaſſem: 1
Ribeiro: 1
Ricos: 2
Rifeios: 1
Right: 1
Rio: 7
Rios: 3
Rodamonte: 1
Rodeado: 1
Rodeados: 1
Rodes: 3
Rodope: 2
Rodrigo: 1
Rodriguez: 2
Roma: 10
Romana: 3
Romanas: 1
Romano: 4
Romanos: 4
Rompe: 2
Rompem: 2
Rompendo: 3
Rompenſe: 1
Romulo: 1
Romã: 1
Rotos: 2
Roupinho: 1
Royalty: 2
Roçalgate: 1
Roſa: 1
Roſto: 1
Rubi: 1
Rubis: 1
Rubí: 1
Rugeiro: 1
Rui: 3
Rumes: 2
Ruthenos: 1
Rîſos: 1
Rôdano: 1
S: 3
SEND: 1
START: 2
STRICT: 1
SUCH: 1
Sabe: 3
Sabeas: 1
Sabendo: 2
Saber: 1
Saberâ: 1
Sabey: 1
Sabeſe: 1
Sabia: 1
Sabâ: 1
Sacerdote: 2
Sacras: 1
Sagaz: 2
Saidas: 1
Saioſe: 1
Sal: 1
Salacia: 1
Saladino: 1
Salamina: 1
Salgũa: 1
Salt: 1
Salta: 5
Saltando: 3
Saltea: 1
Sam: 5
Samaria: 1
Samatra: 1
Samnitico: 1
Samori: 1
Samorim: 9
Sampayo: 2
Sanagâ: 1
Sancho: 9
Sancta: 3
Sanctarem: 1
Sanctiago: 3
Sancto: 4
Sangueſuga: 1
Santarem: 3
Santo: 2
Sapiencia: 1
Saramâ: 1
Sardanapâlo: 1
Sariſam: 1
Sarmatas: 1
Sarmatico: 1
Sarra: 1
Sarracena: 1
Sarraceno: 5
Sarracenos: 3
Satisfação: 1
Saturno: 2
Saudoſos: 1
Saul: 1
Saxones: 1
Say: 1
Sayr: 1
Scabelicaſtro: 1
Sceua: 1
Scila: 1
Scilla: 1
Scinis: 1
Scipioẽs: 1
Scipião: 1
Scitia: 1
Scitico: 2
Sciticos: 1
Scylla: 2
Se: 137
Secas: 1
Secreto: 1
Section: 7
Sections: 1
See: 2
Segue: 1
Seguem: 1
Seguir: 1
Segundo: 10
Seguẽ: 1
Seita: 1
Seixas: 1
Seiſto: 1
Seja: 3
Selançam: 1
Seluagem: 1
Sem: 35
Semelle: 1
Semicapro: 1
Semideoſes: 2
Semirâmis: 1
Sempiterno: 1
Sempre: 6
Sendo: 7
Senhor: 4
Senhores: 1
Sentado: 1
Sentia: 1
Sentido: 1
Sentindo: 1
Sentio: 3
Senão: 7
Septentrional: 1
Septimo: 1
Sequana: 1
Sequeira: 1
Ser: 4
Sera: 4
Sereis: 1
Sereno: 3
Serey: 1
Serlhe: 1
Serpa: 1
Sertorio: 3
Sertão: 1
Seruimos: 1
Seruindo: 2
Service: 1
Será: 1
Serâ: 5
Serão: 1
Setas: 1
Setembro: 1
Seu: 4
Seuilha: 2
Seus: 1
Si: 2
Sicilia: 1
Siculo: 1
Sigamos: 1
Sigueme: 1
Silicios: 1
Silueira: 1
Silues: 3
Simulãdo: 1
Sinais: 1
Sinal: 2
Sinay: 1
Sintra: 3
Siuilha: 1
Sião: 1
Smirna: 1
So: 16
Soarez: 1
Sob: 1
Sobem: 2
Soberba: 1
Soberbas: 1
Sobollo: 1
Sobre: 14
Socederlhe: 1
Socederâs: 1
Soco: 1
Socorro: 1
Socotorâ: 1
Soes: 1
Sofala: 3
Sofenos: 1
Soffrendo: 1
Sofrendo: 1
Sofrerâ: 1
Sois: 1
Sojuga: 1
Sol: 38
Soldão: 1
Solta: 1
Soltar: 1
Solte: 1
Some: 1
Somente: 3
Somos: 1
Sonhando: 1
Sonoroſas: 1
Soruer: 1
Sos: 1
Souſa: 1
Soão: 1
Soſtenta: 1
Soſſrer: 1
Special: 1
States: 10
Sua: 2
Suamquem: 1
Suas: 2
Suaue: 1
Suaues: 1
Subida: 1
Subindo: 1
Subir: 1
Subirà: 1
Subitamente: 1
Subitas: 1
Subito: 3
Subião: 1
Sublime: 2
Succedeo: 1
Suecio: 1
Suez: 2
Sugeitos: 1
Sujeita: 1
Sujeitando: 1
Sul: 6
Sumano: 1
Sunda: 1
Suprema: 1
Surge: 1
Sururgião: 1
Suspeitas: 1
Suſtenta: 1
Suſtentar: 1
Suſtentaua: 1
Suſtentão: 1
Sychem: 1
Syene: 1
Syla: 1
Synon: 1
Syracuſa: 1
Syrena: 2
Syrenas: 1
Syrtes: 2
Syão: 1
Sàndalo: 1
São: 1
Sò: 1
Sô: 1
THAT: 2
THE: 4
THIS: 5
THOSE: 1
TO: 2
TRADEMARK: 1
Tagides: 2
Tais: 4
Tal: 19
Talhas: 1
Tam: 10
Tamanho: 2
Tambem: 15
Tanais: 1
Tangere: 1
Tanta: 2
Tantas: 5
Tanto: 20
Tantos: 4
Taprobana: 3
Tapão: 1
Tarifa: 1
Tarnate: 1
Tarpeia: 1
Tarquino: 1
Tarragones: 1
Tarteſios: 1
Tarteſo: 1
Tauay: 1
Tauila: 1
Tauro: 1
Te: 11
Tebano: 1
Tejo: 25
Tem: 16
Teme: 1
Temendo: 2
Temeo: 1
Temer: 1
Temeſſem: 1
Temiſtitão: 1
Temiſtocles: 1
Temor: 1
Temperado: 1
Tempo: 2
Tenaſſarâ: 1
Tendes: 1
Tendo: 2
Tenha: 2
Tenho: 1
Tenhão: 1
Tens: 1
Tentar: 1
Tentou: 2
Teotonio: 1
Ter: 2
Terceira: 1
Terceiro: 1
Tereja: 1
Terem: 1
Tereſa: 2
Teria: 1
Terintio: 1
Termodonte: 1
Termopilas: 1
Terms: 2
Terra: 3
Terras: 2
Teràs: 1
Terâ: 3
Tetis: 1
Teu: 1
Teue: 1
Teus: 1
Teſifonio: 1
Thaumante: 1
The: 12
Thebano: 3
Thebanos: 1
Thebas: 1
There: 2
Thetios: 1
Thetis: 9
They: 1
Theſeu: 2
Thione�: 1
This: 7
Thome: 8
Thus: 1
Tibre: 1
Tidore: 1
Tifeas: 1
Tifeô: 1
Tigre: 2
Tigres: 1
Tigris: 1
Timauo: 1
Timor: 1
Tinge: 2
Tingindo: 1
Tingitana: 1
Tingitania: 1
Tinha: 2
Tinhão: 1
Tioneo: 1
Tirano: 1
Tirar: 2
Tiria: 1
Tirios: 1
Tirſos: 1
Titiro: 1
Title: 1
Tito: 1
Titão: 1
Tiuerão: 2
Tiſeo: 1
To: 4
Tobias: 1
Tocada: 1
Toda: 10
Todas: 7
Todo: 4
Todos: 7
Toledo: 1
Toma: 3
Tomado: 1
Tomais: 1
Tomando: 4
Tomar: 1
Tomarem: 1
Tomay: 2
Tomaſſem: 1
Tomou: 3
Tomão: 2
Tonante: 3
Torcato: 1
Tormentorio: 2
Torna: 7
Tornado: 3
Tornamos: 1
Tornar: 3
Tornarão: 1
Tornarſe: 1
Torne: 2
Tornou: 1
Tornão: 2
Toro: 1
Torres: 3
Toruado: 2
Totalmente: 1
Touro: 4
Touros: 1
Tra: 1
Trabalha: 1
Trabalhando: 1
Trabalho: 1
Trabalhos: 3
Trabucos: 2
Traces: 2
Trajano: 2
Trajo: 1
Trancoſo: 1
Tranqueiras: 1
Tranſtagana: 1
Traras: 1
Trarâ: 1
Tras: 1
Tratalos: 1
Tratar: 1
Traz: 2
Trazem: 1
Trazendo: 2
Trazendonos: 1
Trazia: 3
Trazidos: 1
Trazião: 1
Treicio: 1
Treme: 1
Tremendo: 1
Tremer: 1
Tremulo: 1
Tres: 4
Treze: 1
Tribo: 1
Trifauce: 1
Tritão: 3
Triumfos: 1
Triunfando: 1
Triſte: 1
Troia: 2
Trombeta: 1
Troncos: 1
Tropico: 1
Tropicos: 1
Trouxe: 1
Troyano: 3
Troyanos: 1
Trudante: 1
Trãſtaganas: 1
Tu: 13
Tuas: 1
Tudo: 14
Tui: 1
Turca: 2
